reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,apps
0ad85037-0fe0-4452-9d5a-75a23e831cf6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat baik untuk melayani castamer,5,0,5.414.0,2026-06-21 07:49:39,,,5.414.0,Grab
69cff337-d92a-405d-bd9e-8a77a683c725,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,habis di update sering nge stuck di logo grab,4,0,,2026-06-21 07:45:57,,,,Grab
4fe4773e-6ad3-4f50-b8f8-799816b8f269,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"lain kali kapok aq kasih rangking sama driver, dilahirkan rangking sempurna malah tagihan dilebihin tanpa konfirmasi, pdhl g ada biaya parkir, ay diturunkan di jln raya! , tolonglah mimin grabb, driver2 nakal macam itu jgn dikasih. orderan",2,0,,2026-06-21 07:43:29,Halo Kak. Maaf ya buat enggak nyaman 🙇‍♀️ Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏,2026-06-21 22:45:14,,Grab
e86bfcbf-764c-4ce8-9454-9fa78c1d66ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok bingit,5,0,5.410.0,2026-06-21 07:28:23,,,5.410.0,Grab
98f87f05-fd78-4b8b-8f5b-a5d37b6478bf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,top,5,0,5.414.0,2026-06-21 06:31:39,,,5.414.0,Grab
2a4cdf7c-a8ff-4507-b580-c36862c8feef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,5.403.0,2026-06-21 03:57:25,,,5.403.0,Grab
2b8916aa-bcc7-4f7b-9103-4eff216d0354,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi Lumayan Banget... Sangat Membantu,😇 Min🙏🥰 kami Harap Aplikasi ini Cukup Seperti ini min jangan Ada Perubahan, karna Seperti ini, Udah Sangat Banget Membantu aplikasinya🥰 kami Sangat Nyaman dgn Apk ini, Terimakasih🙏😇🥰",5,0,5.414.0,2026-06-21 03:32:40,,,5.414.0,Grab
1d94a988-758a-4d37-94d5-bbc344d851e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mohon maaf aplikasi ini bagus, namun kalau soal grabfood prosesnya terlalu lama bahkan sampai 1 jam lebih sampai sakit perut kelaparan, mohon untuk kedepannya bisa dipertimbangkan supaya tidak terlalu lama menunggu",1,0,5.413.0,2026-06-21 03:32:36,"Mohon maaf ya atas ketidaknyamanan yang terjadi.
Apabila Kakak memiliki kendala saat menggunakan aplikasi Grab atau tidak nyaman dengan pelayanan kami, Kakak bisa memilih keluhan yang sesuai di link berikut ya https://grb.to/consumeridhelpcenter 🙏 Terima kasih",2026-06-21 06:56:24,5.413.0,Grab
2ba1c5c2-16f2-4d48-89d9-37c0d6878653,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ntah apa yang di loading kan, sinyal internet kuat dan wifi lancar, masih aja loading ngga jelas",1,0,5.414.0,2026-06-21 01:46:17,"Mohon maaf ya atas ketidaknyamanan yang terjadi.
Apabila Kakak memiliki kendala saat menggunakan aplikasi Grab atau tidak nyaman dengan pelayanan kami, Kakak bisa memilih keluhan yang sesuai di link berikut ya https://grb.to/consumeridhelpcenter 🙏 Terima kasih",2026-06-21 06:56:28,5.414.0,Grab
704f78f1-18df-410a-b377-38027564307a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gercep,5,0,,2026-06-21 01:44:12,,,,Grab
3757bc26-ae3f-4574-91a9-41b1f1c49dce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,buruk,1,0,,2026-06-21 01:29:30,"Mohon maaf ya atas ketidaknyamanan yang terjadi.
Apabila Kakak memiliki kendala saat menggunakan aplikasi Grab atau tidak nyaman dengan pelayanan kami, Kakak bisa memilih keluhan yang sesuai di link berikut ya https://grb.to/consumeridhelpcenter 🙏 Terima kasih",2026-06-21 06:56:32,,Grab
befee999-b821-439f-9006-f6c240024bcf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,untuk admin grab. saya pesan car boking. stelah sampai di jamnya malah di batalin. kan azuuu,2,0,5.413.0,2026-06-21 00:58:46,Halo Kak. Maaf ya buat enggak nyaman 🙇‍♀️ Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏,2026-06-21 22:45:20,5.413.0,Grab
0cd816c9-b725-496a-9787-1433208ed454,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,hallo tim grab tolong driver nya di kasih paham lagii masa iya nunggu 5menit doang bilangnya sejam klo nggk mau nunggu yaudah cancel aja kan bisaa ngapain harus banyak ngomong,2,0,5.413.0,2026-06-21 00:51:35,Halo Kak. Maaf ya buat enggak nyaman 🙇‍♀️ Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏,2026-06-21 22:45:29,5.413.0,Grab
e65816e3-c408-4ffb-b037-73491d71e8c1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,BPK nya ramah sekali,5,0,5.415.0,2026-06-20 22:58:01,,,5.415.0,Grab
4a94f554-68d9-4232-be65-b2b50427f945,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,,2026-06-20 22:33:51,,,,Grab
7dc4d78d-b9ba-4587-9e8b-d8e1d6eb7345,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat puas bgt deh,5,0,5.414.0,2026-06-20 22:30:45,,,5.414.0,Grab
5bd226d5-b8ce-44cc-8af0-8719ccbd18a6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good lahhh,5,0,5.414.0,2026-06-20 22:09:41,,,5.414.0,Grab
0be62723-ae8f-428a-8808-358aa14694cb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat memuaskan,5,0,,2026-06-20 22:00:05,,,,Grab
32f0d72c-fb68-43c8-9c5c-c0dc517ad45e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat puas dengan layanan grab cepat sampai,5,0,5.414.0,2026-06-20 21:56:02,,,5.414.0,Grab
94c9cec0-9cc1-4036-8261-d9a930974f62,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ramahh bet,5,0,5.414.0,2026-06-20 21:49:33,,,5.414.0,Grab
3b7f3e06-b711-40f8-8808-fdf4b57d1213,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,layanan mantap,5,0,5.414.0,2026-06-20 21:20:39,,,5.414.0,Grab
d0cafa12-7014-4d40-9255-5c2bfc2693e2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"hari ini banyak banget pesanan fiktif, kasian para mitra grabfood kena tipu, tolong kepada admin, pendaftaran aplikasi ini diperketat biar akun tuyul penipu gak bisa daftar. misalnya pendaftaran harus KYC / verifikasi identitas KTP. gitu, dan aktifkan deteksi 1 perangkat gitu, biar akun tuyul penipu gak bisa daftar..",5,0,,2026-06-20 20:49:40,,,,Grab
0cfe0e92-d32a-4772-b9b0-cc2601e5c5b4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,5.414.0,2026-06-20 20:22:25,,,5.414.0,Grab
e4fd6fc0-f348-4bfe-b3f2-c4dc069dc214,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu kebutuhan yang gak bisa sendiri,5,0,5.414.0,2026-06-20 20:06:26,,,5.414.0,Grab
bd7ad129-ae99-4e5a-954c-44dd6d15efb6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terbaik,5,0,5.414.0,2026-06-20 20:02:57,"Terima kasih atas kepercayaan kakak pada layanan kami Sukses selalu Kak 🤗

",2026-06-07 14:23:29,5.414.0,Grab
5f5a77fa-4592-4005-b033-acfb35bf36dd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oy min klean gapunya driver kah sampe lama banget nyari kurir buat ambil pesanan?,3,0,5.414.0,2026-06-20 19:42:22,Halo Kak. Maaf ya buat enggak nyaman 🙇‍♀️ Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏,2026-06-21 22:57:22,5.414.0,Grab
645362c1-a193-4c74-b508-358750231085,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ramah,1,0,5.404.1,2026-06-20 19:28:12,"Mohon maaf ya atas ketidaknyamanan yang terjadi.
Apabila Kakak memiliki kendala saat menggunakan aplikasi Grab atau tidak nyaman dengan pelayanan kami, Kakak bisa memilih keluhan yang sesuai di link berikut ya https://grb.to/consumeridhelpcenter 🙏 Terima kasih",2026-06-20 23:56:22,5.404.1,Grab
51a343e9-6917-4bc1-96aa-b80a3686e899,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,5.414.0,2026-06-20 18:55:53,,,5.414.0,Grab
391a13f1-05a1-4699-b2c4-7def97feaa17,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantaf,5,0,5.414.0,2026-06-20 18:52:39,,,5.414.0,Grab
e6e61664-8132-4410-8c61-80d4cda7ccad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aku baru aja download pas mau masang alamat kan nyari kota masalah nya ko ga ada kota bogor jadi nya aku hapus lagi padahal mau mesen makanan,1,0,5.414.0,2026-06-20 18:26:06,"Mohon maaf ya atas ketidaknyamanan yang terjadi.
Apabila Kakak memiliki kendala saat menggunakan aplikasi Grab atau tidak nyaman dengan pelayanan kami, Kakak bisa memilih keluhan yang sesuai di link berikut ya https://grb.to/consumeridhelpcenter 🙏 Terima kasih",2026-06-20 23:56:29,5.414.0,Grab
14be5584-0215-4e19-80e1-c96f3f60fac9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,coba jangan terlalu rakus dengan uang deh min...lagi pesan dipotong iklan..kam sebel..!!!😝😝😝 bagus sih apk nya cm iklannya dibuanglah..kemaruk berbahaya buat kehidupan,5,0,5.413.0,2026-06-20 18:16:21,,,5.413.0,Grab
d95bd992-0893-44fd-b577-80a7e4102184,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi biadab, potongan melebihi iblis. langsung saya uninstall karena tidak manusiawi potongan ke mitra banyak sekali, 48% tidak sesuai dengan aturan pemerintah. bisa saya laporkan ke dinas perhubungan atau kemana ya saya harus melapor? saya menggunakan non tunai total tagihan 199rb namun yg diterima driver 84rb. saya ada screenshot nya tagihan saya dan foto di hp driver. perpres Nomor 27 Tahun 2026 potongan hanya 8%. saya sebagai customer merasa dirugikan karena membayar cukup banyak.",1,0,,2026-06-20 18:15:41,"Halo Kak. Maaf ya buat enggak nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2026-05-16 03:51:08,,Grab
34fc0694-8a82-4fb7-a127-f530a677443c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi ini cukup membantu,5,0,5.395.0,2026-06-20 18:06:32,,,5.395.0,Grab
16041ea3-580a-46c2-82d3-88b91ba7da8f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,SEWA MOBIL PESAN DENGAN TUNAI !!!!!!!!!!!!!!!!!!!!!!!!!!,1,0,,2026-06-20 18:02:21,"Mohon maaf ya atas ketidaknyamanan yang terjadi.
Apabila Kakak memiliki kendala saat menggunakan aplikasi Grab atau tidak nyaman dengan pelayanan kami, Kakak bisa memilih keluhan yang sesuai di link berikut ya https://grb.to/consumeridhelpcenter 🙏 Terima kasih",2026-06-20 23:56:36,,Grab
9b3af560-a6b0-4f86-a95f-6fc1bc12c05b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Apa-apa mahal, serba dipalak. Pesan item utama dihapus semena-mena tanpa konfirmasi. Biaya platform mahal, gak ada urgensinya bayar ini itu untuk apa. Promo juga kebanyakan syarat, ribet pokoknya pakai Grab, udah gitu kebanyakan iklan pula. Mending aplikasi sebelah saja lebih ramah pengguna.",1,12,5.414.0,2026-06-20 18:01:22,"Mohon maaf ya atas ketidaknyamanan yang terjadi.
Apabila Kakak memiliki kendala saat menggunakan aplikasi Grab atau tidak nyaman dengan pelayanan kami, Kakak bisa memilih keluhan yang sesuai di link berikut ya https://grb.to/consumeridhelpcenter 🙏 Terima kasih",2026-06-20 23:56:40,5.414.0,Grab
0ead0c0a-0be8-4ee0-849b-7b4d173a9f5b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good service,5,0,5.414.0,2026-06-20 17:48:47,,,5.414.0,Grab
ce1c0cf4-6f00-4464-abb3-dfec05d553f8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sekarang masukin no hp pun eroor apalah ini,1,0,5.414.0,2026-06-20 17:46:25,"Halo Kak. Maaf ya buat enggak nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏
",2026-06-20 15:58:29,5.414.0,Grab
ff8e4749-3bd2-48c8-ad56-1cccb7d6c5ef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bgus,mobil bersih",5,0,5.414.0,2026-06-20 17:21:21,,,5.414.0,Grab
de6fcc2b-b722-42d7-b158-2892e91e8bb8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👍,5,0,,2026-06-20 17:17:07,,,,Grab
6059be44-e079-44e4-b94c-ffb574f34805,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu masyarakat Indonesia,5,0,5.414.0,2026-06-20 16:52:44,,,5.414.0,Grab
39774385-becd-4653-b0cc-91444d986754,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pembaruan terakhir malah bikin aplikasinya jadi berat. abis milih makanan ga bisa order gara gara loading terus. coba buka aplikasi lain seperti youtube, ig, dll. lancar aja, berarti koneksi internet ga ada masalah kan.",1,2,,2026-06-20 16:42:01,"Mohon maaf ya atas ketidaknyamanan yang terjadi.
Apabila Kakak memiliki kendala saat menggunakan aplikasi Grab atau tidak nyaman dengan pelayanan kami, Kakak bisa memilih keluhan yang sesuai di link berikut ya https://grb.to/consumeridhelpcenter 🙏 Terima kasih",2026-06-20 23:56:45,,Grab
b0776e0c-f5c2-42c2-a239-35fa679eecb8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,useless app..drivers busy in all area,5,0,5.414.0,2026-06-20 16:13:16,,,5.414.0,Grab
cee4afb4-b950-41ee-be64-d93d71d0bf1c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,5.414.0,2026-06-20 16:11:00,,,5.414.0,Grab
ec9d665f-d163-48b1-8fb7-efa3afde8f52,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangan membantu saya saat saya berada di malaysia. Cepat dapat driver. drivernya juga ramah,5,0,,2026-06-20 15:52:44,,,,Grab
8ec9829e-b27b-4457-999a-e36577377bc4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5,0,5.399.0,2026-06-20 15:41:55,,,5.399.0,Grab
49a66f9e-a2fd-4ee7-a165-a876ac595fcc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gak perlu khawatir lg krn grab selain bisa nyariin sopir, doi jg bisa delivery makanan fav akuuu😍",5,0,5.414.0,2026-06-20 15:33:22,,,5.414.0,Grab
2493a62e-acd2-46e9-92f7-d8f4f73cd826,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sulit cari driver, nunggu lama, gak bisa di batalin! buang waktu!",1,0,5.414.0,2026-06-20 15:25:26,"Halo Kak. Maaf ya buat enggak nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2026-06-20 15:58:08,5.414.0,Grab
