reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,apps
c0d04149-f53c-4044-a1c8-63281d4459ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gas kan,5,0,5.64.1,2026-06-21 07:19:34,,,5.64.1,Gojek
c609e8a9-70a2-411d-84ca-d24afc92291b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,,2026-06-21 07:08:53,,,,Gojek
135ca620-bc2f-4d35-a7f7-b98195662d71,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,biar Bintang yang bicara,5,0,5.63.1,2026-06-21 06:21:46,,,5.63.1,Gojek
07d1d7c6-a40a-4185-a6d1-3cc6485ab136,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantaf sangat membantu banget,5,0,5.62.2,2026-06-21 05:44:21,,,5.62.2,Gojek
21efdb93-8997-44a7-b1af-d1a1d1af61ee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jelek masak driver klo pesen minta tmabahan klo gk mau di batalin,1,0,,2026-06-21 05:03:54,"Hai Kak Pratama, mohon maaf atas ketidaknyamanannya. Jika kamu yakin bahwa driver meminta pembayaran lebih di luar harga akhir, laporkan melalui halaman Bantuan (pada menu Profil Saya) di aplikasi Gojek > ketik ""Driver saya meminta pembayaran lebih"" pada kolom pencarian. Semoga informasi ini membantu ya. ^Maysa",2026-06-21 06:40:21,,Gojek
116548b2-4013-4886-90c0-7ca2f3bafd90,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya memesan minuman kok ga dateng2 dan uang saya habis 15k dan masih juga ga datang,1,0,,2026-06-21 03:39:26,"Hai Kak Yati, mohon maaf atas ketidaknyamanannya. Agar dapat dibantu lebih lanjut, silakan laporkan melalui menu Bantuan (pada menu Profil Saya) di aplikasi Gojek dengan mengetik ""Saya tidak menerima paket saya"" pada kolom pencarian. Semoga informasi ini membantu kamu. ^Maysa",2026-06-21 06:35:54,,Gojek
9a77bf11-0cc5-427c-b13f-5975fa665ad5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat baik,5,0,,2026-06-21 02:37:27,,,,Gojek
374e7e41-c225-4d96-87c9-d10a178a92ac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gak Bener Banget Dah Masa Gw Udah Langganan Tapi Disuruh Bayar Lagi Bangke Lu Kalo Mau Ngasih Diskon Yang Ngotak Lah Anjirrr.... Masa Dikasih Diskon Cuma 5,5 Rb Doang Padahal Gw Beli Banyak Lohh MIKIR LAH KALO NGASIH DISKON JANGAN KECIL BANGET APALAGI GW UDAH LANGGANAN LOHH",1,0,5.63.1,2026-06-21 02:29:49,"Hai Kak Zharfi, mohon maaf atas ketidaknyamanannya. Mengenai promo mengikuti syarat dan ketentuan yang berlaku. Apabila kamu mengalami kendala, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. Kami tunggu detail permasalahannya. ^Maysa",2026-06-21 06:25:26,5.63.1,Gojek
9e473527-406d-4a52-881e-5f8031add081,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mudh d gunakan,5,0,,2026-06-21 01:34:18,,,,Gojek
c8d4d127-8225-48cc-945f-9c92a354c16d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pelayanan baik banget Bpk nya, dan tepat waktu",5,0,5.63.1,2026-06-21 00:21:39,,,5.63.1,Gojek
47e84510-0c2e-459d-a67a-0fd6d2b4fc63,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,app terburuk,1,0,5.63.1,2026-06-20 23:59:56,,,5.63.1,Gojek
774d6979-16a3-4b63-a6b9-a6905d16c712,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bukan nambah penghasilan malah nambah hutang. Semoga Hakim yang adil mengabulkan doa tuntutan hutang darah ini sampai lunas.,1,3,4.74.3,2026-06-20 23:40:42,,,4.74.3,Gojek
d16d50f1-e427-4da6-ab2a-75c9466aa5c2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren,5,0,5.61.1,2026-06-20 23:21:22,,,5.61.1,Gojek
158d2646-1c82-421f-bc19-c784498888e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,josgandos pelayanannya,5,0,5.63.1,2026-06-20 22:55:30,,,5.63.1,Gojek
33982f0f-6e46-4374-a4c0-d9b01e1115bc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyakin promo,4,0,5.64.2,2026-06-20 22:52:41,,,5.64.2,Gojek
1d7c36ae-36b3-47fa-bd4f-815aadb1ca73,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good job,5,0,5.63.1,2026-06-20 22:48:53,,,5.63.1,Gojek
fb583db1-b9f2-48e8-a0b0-1ba7bebaf4f1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oke,4,0,5.61.1,2026-06-20 22:45:44,,,5.61.1,Gojek
a3a61996-2d04-4e8b-97a8-bcf12cbae1e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lancar jayaa,5,0,,2026-06-20 22:38:21,,,,Gojek
db3b7ff4-3074-47e4-8108-bb13dc753bd2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baguss,5,0,5.63.1,2026-06-20 22:23:26,,,5.63.1,Gojek
b58d652e-a3b6-45b7-adad-86594ec01395,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cukup mantap,5,0,,2026-06-20 22:22:41,,,,Gojek
e2f3914a-e6d6-4740-a580-07c15d508beb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagussssss,5,0,,2026-06-20 22:21:14,,,,Gojek
7f435188-8585-4f66-ac0f-bd3d4ab8b4a0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,yey,5,0,5.55.2,2026-06-20 22:12:37,,,5.55.2,Gojek
c2025c15-a251-4ed5-8e88-13ed5cd9fd69,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak mengecewakan,5,0,5.63.1,2026-06-20 22:10:13,,,5.63.1,Gojek
c45c61d0-32c7-4f83-be4a-2aa654e89e9e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pesanan banyak cuma rugiin konsumen, dateng telat, pesanan ketuker. ga nyelesaiin masalah, malah ngasih masalah baru",1,0,,2026-06-20 21:53:48,"Hai Kak Megadea, mohon maaf keterlambatan pengiriman pesanan mu. Agar dapat dibantu lebih lanjut, silakan laporkan melalui menu Bantuan (pada menu Profil Saya) di aplikasi Gojek dengan mengetik ""Saya menunggu pengiriman terlalu lama"" pada kolom pencarian. Semoga informasi ini membantu kamu. ^Mita",2026-06-20 22:07:57,,Gojek
653b4362-b709-4868-856b-6626798933f7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong perbaiki masalah jaringan nya. kenapa saya buka aplikasi lain lancar pas buka aplikasi gojek langsung lemot tiba2. tolong perbaiki segera,3,0,,2026-06-20 21:49:11,"Mohon maaf atas ketidaknyamannya Kak Katro. Pastikan jaringan internet stabil, lakukan clear cache aplikasi dan gunakan aplikasi Gojek versi terbaru. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Mita",2026-06-20 22:06:13,,Gojek
685d9b3b-3498-41f6-b294-db4ac295a299,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cuman saya punya paylatter sering bamget di blokir,5,0,5.63.1,2026-06-20 21:43:06,,,5.63.1,Gojek
82fe223e-7439-4a2a-846d-adac4ca42467,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gimana nih gojek lagi asik asiknya main game puzzle yang dapat hadiah jika berhasil cetak 10rb poin eh pas 7rb 500 poin malah kena aktivitas tak wajar,jadi gagal menang deh,tolong perbaiki kenapa sih itu",1,0,5.63.1,2026-06-20 21:30:31,"Hai Kak Achmad, mohon maaf atas ketidaknyamannya. Untuk bantu pengecekan akun yang dibekukan, silakan masuk ke aplikasi Gojek lalu ke Profil > Bantuan > Masalah dengan Akun Saya > ""Akun saya dibekukan"" > isi formulir. Kami tunggu detail kendalanya ya. ^Mita",2026-06-20 22:04:28,5.63.1,Gojek
7495ec0f-00be-40b7-a678-7884412f6411,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap!,5,0,5.63.1,2026-06-20 21:14:30,,,5.63.1,Gojek
80ec45ed-4c3b-4cd0-93e3-7d17f14567c7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,5.63.1,2026-06-20 21:06:26,,,5.63.1,Gojek
7f654eee-ef82-43ba-a471-813fb7a1c194,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,wow,5,0,5.63.1,2026-06-20 21:02:33,,,5.63.1,Gojek
81d504c2-d4c8-490c-a6f8-c28f764a0ce4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi yang tidak beetanggung jawab atas kehilangan barang,1,0,5.63.1,2026-06-20 20:58:01,"Hai Kak Yana, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-26-171-1436-22513 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Mita",2026-06-20 21:36:29,5.63.1,Gojek
e75f7bb8-3360-4b15-8a19-ddeea6ea3451,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"parah hp hilang,akun di bajak orang pin di ganti, minta bantuan cs dan bikin laporan udah 4 hari gak kelar-kelar cuma pengen tau pin buat ganti nomor baru, biar bisa amanin akun, apa gunanya kalo gak tau pin sama nomor hp gada, gak bisa transaksi/apa apa heran",5,0,,2026-06-20 20:57:08,,,,Gojek
b1a8e839-88c4-4923-a9d9-0128e916eff8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok mantab masih bertahan,5,0,,2026-06-20 20:50:33,,,,Gojek
d8de5257-d26d-4fa5-b954-69e6da50994e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baik,5,0,5.63.1,2026-06-20 20:41:03,,,5.63.1,Gojek
09dd180e-e2db-4c63-b28a-15918b851b13,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,,2026-06-20 20:24:11,,,,Gojek
382bd91a-57f3-45e4-be77-9b41285048be,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,5.63.1,2026-06-20 20:21:11,,,5.63.1,Gojek
52768d11-3d86-450b-a397-f736892815b2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,5.63.1,2026-06-20 19:49:48,,,5.63.1,Gojek
75c19c49-86ee-425d-9fc6-696196946ded,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mntap,5,0,,2026-06-20 19:44:46,,,,Gojek
e342f366-7036-4c9b-84f3-8bb6f8898ef9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i like,5,0,5.44.1,2026-06-20 19:35:55,,,5.44.1,Gojek
9757deea-668f-4034-9a34-e82cc7a56331,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak update jika jalan sudah di buat 1 arah dan ada jalan yg di tutup karena perbaikan jalan sehingga saya harus berputar putar cari jalan,2,0,5.14.2,2026-06-20 19:30:13,"Hai Kak Aisyah, mohon maaf untuk ketidaknyamanannya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Kakak memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek Driver App kamu. ^Mita",2026-06-20 20:57:47,5.14.2,Gojek
c0583259-6089-4297-9e21-3def40f5ea3d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,5.61.1,2026-06-20 19:22:40,,,5.61.1,Gojek
68162e46-d801-4338-82f3-6d22314db6b4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,memudah kan perjalanan,5,0,5.63.1,2026-06-20 19:17:35,,,5.63.1,Gojek
40b05169-b302-43c2-abd0-862083a2cbe6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget,5,0,,2026-06-20 19:11:17,,,,Gojek
8075c8e6-dcaa-4b54-85eb-5449e945e20e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jangkauan buruk,5,0,5.62.2,2026-06-20 19:06:34,,,5.62.2,Gojek
82a9fe5f-ca6e-42ef-9d6b-04241a2f5780,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Parah Amat Gojek Sekarang Tarif nya...Terlalu Mahal Sekarang...Gila,1,0,5.63.1,2026-06-20 19:03:59,"Mohon maaf atas ketidaknyamanannya Kak Vira. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas pelayanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan pelayanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Mita",2026-06-20 19:33:45,5.63.1,Gojek
c1a3ddaf-18e7-4cde-bd71-eff0d5a13a2b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ribet sekarang.. dulu punya akun ga da verifikasi wajah. dan sekarnag tiba2 verifikasi wajah.. dan gagal.. padahal akun asli saya,1,0,,2026-06-20 19:03:00,"Hai Kak Rizki, mohon maaf atas ketidaknyamanannya. Pastikan kamu mengambil foto selfie dengan pencahayaan yang baik dan wajah terlihat jelas. Jika masih berkendala, silakan laporkan detailnya melalui email ke customerservice@gojek.com dan cantumkan kode psr-26-171-1232-09504 pada subjek email. ^Mita",2026-06-20 19:32:17,,Gojek
3ac9aaac-1c9e-4448-8115-3590d9cc2ed6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lumayan,4,0,5.63.1,2026-06-20 18:55:57,,,5.63.1,Gojek
e87a978a-a83f-4574-8687-86654d7a5653,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"makin kesini, makin lelet aplikasinya",1,0,5.63.1,2026-06-20 18:54:42,"Mohon maaf atas ketidaknyamannya Kak GreyZe. Pastikan jaringan internet stabil, lakukan clear cache aplikasi dan gunakan aplikasi Gojek versi terbaru. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Mita",2026-06-20 19:05:26,5.63.1,Gojek
3352146c-1996-4cf9-9393-73984def4477,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"LEMOTTTTT. Suka lag padahal internet bagus, suka loading lama",3,0,5.61.1,2026-06-20 18:54:14,"Mohon maaf atas ketidaknyamannya Kak @i'm d2. Pastikan jaringan internet stabil, lakukan clear cache aplikasi dan gunakan aplikasi Gojek versi terbaru. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Mita",2026-06-20 19:03:35,5.61.1,Gojek
cec96cf6-66c1-43cc-b87b-7b8d8c73d84d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,5.63.1,2026-06-20 18:41:48,,,5.63.1,Gojek
6433f035-746f-412d-ad85-560bd7076813,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pelayanan CS kok pake AI mana bisa kita bisa komplen masalah kita aneh lu,1,0,5.63.1,2026-06-20 18:40:13,"Hai Kak Glen, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas pelayanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu atau email ke customerservice@gojek.com. Terima kasih. ^Mita",2026-06-20 19:00:52,5.63.1,Gojek
a6845a9a-77b7-4821-b288-c96d905ffd80,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cepat dapat driver,5,0,5.63.1,2026-06-20 18:28:43,,,5.63.1,Gojek
